package;dataset;reference_type;doi;doi_url;source_url;doi_verified;doi_type;paper_or_book_title;authors;year;venue;publisher;model_or_equation_found_locally;model_keywords;detected_reference;local_raw_match;doc_path;verification_note
agridat;woodman.pig;url;;;https://archive.org/details/secondeditionsta001000mbp;;;;;;;;lm(g ~ -1 + pen + treatment +sex + treatment:sex + w0, data=dat | m1 <- lm(g ~ -1 + pen + treatment +sex + treatment:sex + w0, data=dat) | anova(m1);anova, lm;Source: Woodman, Evans, Callow & Wishart (1936). The nutrition of the bacon pig. I. The influence of high levels of protein intake on growth, conformation and quality in the bacon pig. The Journal of Agricultural Science, 26, 546 - 619. Table V, Page 557. https://doi.org/10.1017/S002185960002308X Wishart, J. (1938). Growth-rate determinations in nutrition studies with the bacon pig and their analysis. Biometrika, 30: 16-28. Page 20, table 2. https://doi.org/10.2307/2332221 || References: Wishart (1950) Table 2, p 17. Bernard Ostle (1963). Statistics in Research, 2nd ed. Page 455. https://archive.org/details/secondeditionsta001000mbp Henry Scheffe (1999). The Analysis of Variance. Page 217. Peter H Westfall, Randall Tobias, Russell D Wolfinger (2011). Multiple Comparisons and Multiple Tests using SAS. Sec 8.3. || Description: Weight gain in pigs for different treatments, with initial weight and feed eaten as covariates. || Details: Six pigs in each of 5 pens were fed individually. From each litter there were 3 males and 3 females chosen for a pen. Three different diet treatments were used. Note: Woodman gives the initial weights to the nearest 0.5 pounds. The w0, g, h columns are from Wishart 1938. Wishart used the weekly weight measurements (not available) to fit quadratic growth curves for each pig and then reported the constants. These are the data that are widely used by many authors.;;wiki\datasets\r_package_docs\agridat\topics\woodman.pig.md;"Lien non DOI ou signal local; verification manuelle requise."
agridat;wyatt.multi.uniformity;doi;10.4141/sa-1927-0020;https://doi.org/10.4141/sa-1927-0020;;no;;;;;;;"col ~ crop | yield ~ col|factor(row | yield ~ col*row | # cor(reshape2::acast(dat, row+col ~ crop, value.var=""yield""), use=""pair"") | xyplot(yield ~ col|factor(row), dat, group=crop, | desplot(dat, yield ~ col*row, subset=crop==""oats"",";;Source: F. A. Wyatt (1927). Variation in plot yields due to soil heterogeneity. Scientific Agriculture, 7, 248-256. Table 1. https://doi.org/10.4141/sa-1927-0020 || References: None || Description: Uniformity trial of oats and wheat on the same ground. || Details: Experiments conducted at the Soils Experimental field at the University of Alberta, Canada. Oats were grown in 1925, with average yield 88 bu/ac. Wheat was grown in 1926, with average yield 32.2 bu/ac. The data reported are relative yields within each year. The plot size in rows 1 and 2 (Series A and B in the original paper) is 1/10th acre. The plot size in row 3 is 1/11 acre. Field length: 3 plots (140 ft, 140 ft, 128 ft) + 2 roads * 16 feet = 440 feet. Field width: 43 plots * 37 ft = 1591 feet.;;wiki\datasets\r_package_docs\agridat\topics\wyatt.multi.uniformity.md;Crossref error: HTTP Error 404: Not Found
agridat;yan.winterwheat;doi;10.2135/cropsci2006.06.0374;https://doi.org/10.2135/cropsci2006.06.0374;;yes;journal-article;GGE Biplot vs. AMMI Analysis of Genotype‐by‐Environment Data;"Weikai Yan; Manjit S. Kang; Baoluo Ma; Sheila Woods; Paul L. Cornelius";2007;Crop Science;Wiley;yield ~ gen*env | 2007, GGE Biplot vs. AMMI Analysis of Genotype-by-Environment | m1 <- gge(dat, yield ~ gen*env);ammi;Source: Weikai Yan and M.S. Kang (2002). GGE biplot analysis: A graphical tool for breeders, geneticists, and agronomists. CRC. Page 59. Weikai Yan and Nicholas A. Tinker. 2006. Biplot analysis of multi-environment trial data: Principles and applications. Table 1. || References: Weikai Yan and Manjit S. Kang and Baoluo Ma and Sheila Woods, 2007, GGE Biplot vs. AMMI Analysis of Genotype-by-Environment Data, Crop Science, 2007, 47, 641-653. https://doi.org/10.2135/cropsci2006.06.0374 || Description: Yield of 18 varieties of winter wheat grown at 9 environments in Ontario in 1993. || Details: The yield is the mean of several reps, measured in metric tons per hectare. This data has often been used to illustrate GGE biplots.;;wiki\datasets\r_package_docs\agridat\topics\yan.winterwheat.md;
agridat;yang.barley;doi;10.2135/cropsci2006.09.0611;https://doi.org/10.2135/cropsci2006.09.0611;;yes;journal-article;Mixed‐Model Analysis of Crossover Genotype–Environment Interactions;Rong‐Cai Yang;2007;Crop Science;Wiley;gen~site | dat <- acast(dat, gen~site, value.var='yield');;Source: Rong-Cai Yang (2007). Mixed-Model Analysis of Crossover Genotype-Environment Interactions. Crop Science, 47, 1051-1062. https://doi.org/10.2135/cropsci2006.09.0611 || References: Zhiqiu Hu and Rong-Cai Yang, (2013). Improved Statistical Inference for Graphical Description and Interpretation of Genotype x Environment Interaction. Crop Science, 53, 2400-2410. https://doi.org/10.2135/cropsci2013.04.0218 || Description: Yield of 6 barley varieties at 18 locations in Alberta. || Details: From an experiment in 2003. Yang (2013) uses this data to illustrate a procedure for bootstrapping biplots. site long lat Beaverlodge 119.43 55.21 BigLakes 113.70 53.61 Calmar 113.85 53.26 CdcNorth 113.33 53.63 DawsonCreek 120.23 55.76 FtKent 110.61 54.31 FtStJohn 120.85 56.25 Irricana 113.60 51.32 Killam 111.85 52.78 Lacombe 113.73 52.46 LethbridgeDry 112.81 49.70 LethbridgeIrr 112.81 49.70 Lomond 112.65 50.35 Neapolis 113.86 51.65 NorthernSunrise NA NA Olds 114.09 51.78 StPaul 111.28 53.98 Stettler 112.71 52.31 Used with permission of Rong-Cai Yang.;;wiki\datasets\r_package_docs\agridat\topics\yang.barley.md;
agridat;yang.barley;doi;10.2135/cropsci2013.04.0218;https://doi.org/10.2135/cropsci2013.04.0218;;yes;journal-article;Improved Statistical Inference for Graphical Description and Interpretation of Genotype × Environment Interaction;"Zhiqiu Hu; Rong‐Cai Yang";2013;Crop Science;Wiley;gen~site | dat <- acast(dat, gen~site, value.var='yield');;Source: Rong-Cai Yang (2007). Mixed-Model Analysis of Crossover Genotype-Environment Interactions. Crop Science, 47, 1051-1062. https://doi.org/10.2135/cropsci2006.09.0611 || References: Zhiqiu Hu and Rong-Cai Yang, (2013). Improved Statistical Inference for Graphical Description and Interpretation of Genotype x Environment Interaction. Crop Science, 53, 2400-2410. https://doi.org/10.2135/cropsci2013.04.0218 || Description: Yield of 6 barley varieties at 18 locations in Alberta. || Details: From an experiment in 2003. Yang (2013) uses this data to illustrate a procedure for bootstrapping biplots. site long lat Beaverlodge 119.43 55.21 BigLakes 113.70 53.61 Calmar 113.85 53.26 CdcNorth 113.33 53.63 DawsonCreek 120.23 55.76 FtKent 110.61 54.31 FtStJohn 120.85 56.25 Irricana 113.60 51.32 Killam 111.85 52.78 Lacombe 113.73 52.46 LethbridgeDry 112.81 49.70 LethbridgeIrr 112.81 49.70 Lomond 112.65 50.35 Neapolis 113.86 51.65 NorthernSunrise NA NA Olds 114.09 51.78 StPaul 111.28 53.98 Stettler 112.71 52.31 Used with permission of Rong-Cai Yang.;;wiki\datasets\r_package_docs\agridat\topics\yang.barley.md;
agridat;yates.missing;local_model_signal;;;;;;;;;;;y ~ trt | trt~block | lm(y~trt+block, dat | lm( | bwplot(y ~ trt, data=dat, | mat0 <- acast(dat[, c('trt','block','y')], trt~block,;lm;Source: F. Yates (1933). The analysis of replicated experiments when the field results are incomplete. Emp. J. Exp. Agric., 1, 129-142. || References: Steel & Torrie (1980). Principles and Procedures of Statistics, 2nd Edition, page 212. || Description: Factorial experiment of potato, 3x3 with missing values. || Details: The response variable ‘y’ is the intensity of infection of potato tubers innoculated with _Phytophthora Erythroseptica_. There were 3 treatment factors: 2 nitrogen levels 2 phosphorous levels 2 potassium levels Yates (1933) presents an iterative algorithm to estimate missing values in a matrix, using this data as an example.;;wiki\datasets\r_package_docs\agridat\topics\yates.missing.md;"Lien non DOI ou signal local; verification manuelle requise."
agridat;yates.oats;doi;10.2307/2983638;https://doi.org/10.2307/2983638;;yes;journal-article;Complex Experiments;F. Yates;1935;Journal of the Royal Statistical Society Series B: Statistical Methodology;Oxford University Press (OUP);block ~ col*row | yield ~ col|factor(nitro | lmer(yield ~ factor(nitro | lmer(yield ~ col + factor(nitro | yield ~ factor(nitro | asreml( factor(nitro;lmer;Source: Report for 1931. Rothamsted Experiment Station. Page 143. https://www.era.rothamsted.ac.uk/eradoc/article/ResReport1931-141-159 || References: Yates, Frank (1935) Complex experiments, Journal of the Royal Statistical Society Supplement 2, 181-247. Figure 2. https://doi.org/10.2307/2983638 || Description: The yield of oats from a split-plot field trial conducted at Rothamsted in 1931. Varieties were applied to the main plots. Manurial (nitrogen) treatments were applied to the sub-plots. Each plot is 1/80 acre = 28.4 links * 44 links. Field width: 4 plots * 44 links = 176 links. Field length: 18 rows * 28.4 links = 511 links The 'block' numbers in this data are as given in the Rothamsted Report. The 'grain' and 'straw' values are the actual pounds per sub-plot as shown in the Rothamsted Report. Each sub-plot is 1/80 acre, and a 'hundredweight (cwt)' is 112 pounds, so converting from sub-plot weight to hundredweight/acre needs a conversion factor of 80/112. The 'yield' values are the values as they appeared in the paper by Yates, who used 1/4-pounds as the units (i.e. he multiplied the original weight by 4) for simpler calculations.;;wiki\datasets\r_package_docs\agridat\topics\yates.oats.md;
agridat;yates.oats;url;;;https://www.era.rothamsted.ac.uk/eradoc/article/ResReport1931-141-159;;;;;;;;block ~ col*row | yield ~ col|factor(nitro | lmer(yield ~ factor(nitro | lmer(yield ~ col + factor(nitro | yield ~ factor(nitro | asreml( factor(nitro;lmer;Source: Report for 1931. Rothamsted Experiment Station. Page 143. https://www.era.rothamsted.ac.uk/eradoc/article/ResReport1931-141-159 || References: Yates, Frank (1935) Complex experiments, Journal of the Royal Statistical Society Supplement 2, 181-247. Figure 2. https://doi.org/10.2307/2983638 || Description: The yield of oats from a split-plot field trial conducted at Rothamsted in 1931. Varieties were applied to the main plots. Manurial (nitrogen) treatments were applied to the sub-plots. Each plot is 1/80 acre = 28.4 links * 44 links. Field width: 4 plots * 44 links = 176 links. Field length: 18 rows * 28.4 links = 511 links The 'block' numbers in this data are as given in the Rothamsted Report. The 'grain' and 'straw' values are the actual pounds per sub-plot as shown in the Rothamsted Report. Each sub-plot is 1/80 acre, and a 'hundredweight (cwt)' is 112 pounds, so converting from sub-plot weight to hundredweight/acre needs a conversion factor of 80/112. The 'yield' values are the values as they appeared in the paper by Yates, who used 1/4-pounds as the units (i.e. he multiplied the original weight by 4) for simpler calculations.;;wiki\datasets\r_package_docs\agridat\topics\yates.oats.md;"Lien non DOI ou signal local; verification manuelle requise."
agridat;zuidhof.broiler;url;;;https://support.sas.com/resources/papers/proceedings/pdfs/sgf2008/250-2008.pdf;;;;;;;;"bw~age | targetbw~age | adfi~age | adg~age | plot(bw~age, dat, xlab=""Age (weeks)"", ylab=""Bodyweight (g)"", | lines(targetbw~age, subset(dat, !is.na(targetbw)), col=""black"")";;Source: Martin J. Zuidhof and Robert A. Renema and Frank E. Robinson, (2008). Understanding Multiple, Repeated Animal Measurements with the Help of PROC GPLOT. SAS Global Forum 2008, Paper 250-2008. https://support.sas.com/resources/papers/proceedings/pdfs/sgf2008/250-2008.pdf || Description: Daily weight, feed, egg measurements for a broiler chicken || Details: Using graphs like the one in the examples section, the authors discovered that a drop in body weight commonly occurs around the time of first egg production. Used with permission of Martin Zuidhof.;;wiki\datasets\r_package_docs\agridat\topics\zuidhof.broiler.md;"Lien non DOI ou signal local; verification manuelle requise."
dismo;acaule;url;;;https://www.gbif.org;;;;;;;;;;References: <https://www.gbif.org> || Description: Distribution data for Solanum acaule (a plant species that occurs in the high Andes of Peru and Bolivia). Downloaded from GBIF with the ‘gbif’ function. For use in the 'species distribution modeling' vignette.;;wiki\datasets\r_package_docs\dismo\topics\acaule.md;"Lien non DOI ou signal local; verification manuelle requise."
gstat;coalash;url;;;https://www.image.ucar.edu/GSP/Software/Fields/fields.manual.coalashEX.Krig.shtml;;;;;;;;<http://homepage.divms.uiowa.edu/~dzimmer/spatialstats/>, Dale | distribution in coal seems by statistical response surface | regression analysis. U.S. Bureau of Mines Report RI 7377. | <https://www.image.ucar.edu/GSP/Software/Fields/fields.manual.coalashEX.Krig.shtml>;krig, regression, response surface;References: N.A.C. Cressie, 1993, Statistics for Spatial Data, Wiley. Gomez, M. and Hazen, K. (1970). Evaluating sulfur and ash distribution in coal seems by statistical response surface regression analysis. U.S. Bureau of Mines Report RI 7377. see also fields manual: <https://www.image.ucar.edu/GSP/Software/Fields/fields.manual.coalashEX.Krig.shtml> || Description: Data obtained from Gomez and Hazen (1970, Tables 19 and 20) on coal ash for the Robena Mine Property in Greene County Pennsylvania.;;wiki\datasets\r_package_docs\gstat\topics\coalash.md;"Lien non DOI ou signal local; verification manuelle requise."
gstat;jura;local_model_signal;;;;;;;;;;;below). It contains four ‘data.frame’s: prediction.dat, | The ‘data.frames’ prediction.dat and validation.dat contain the | http://home.comcast.net/~pgoovaerts/book.html, which seems to be | The following codes were used to convert ‘prediction.dat’ and | summary(prediction.dat) | jura.pred = prediction.dat;prediction;References: Goovaerts, P. 1997. Geostatistics for Natural Resources Evaluation. Oxford Univ. Press, New-York, 483 p. Appendix C describes (and gives) the Jura data set. Atteia, O., Dubois, J.-P., Webster, R., 1994, Geostatistical analysis of soil contamination in the Swiss Jura: Environmental Pollution 86, 315-327 Webster, R., Atteia, O., Dubois, J.-P., 1994, Coregionalization of trace metals in the soil in the Swiss Jura: European Journal of Soil Science 45, 205-218 || Description: The jura data set from Pierre Goovaerts' book (see references below). It contains four ‘data.frame’s: prediction.dat, validation.dat and transect.dat and juragrid.dat, and three ‘data.frame’s with consistently coded land use and rock type factors, as well as geographic coordinates. The examples below show how to transform these into spatial (sp) objects in a local coordinate system and in geographic coordinates, and how to transform to metric coordinate reference systems.;;wiki\datasets\r_package_docs\gstat\topics\jura.md;"Lien non DOI ou signal local; verification manuelle requise."
gstat;meuse.alt;local_model_signal;;;;;;;;;;;"xyplot(y~x, meuse.alt, aspect = ""iso"")";;Description: This data set gives a point set with altitudes, digitized from the 1:10,000 topographical map of the Netherlands.;;wiki\datasets\r_package_docs\gstat\topics\meuse.alt.md;"Lien non DOI ou signal local; verification manuelle requise."
gstat;pcb;local_model_signal;;;;;;;;;;;"y~x|as.factor(yf | xyplot(y~x|as.factor(yf), pcb, aspect = ""iso"")";;References: Pebesma, E. J., and Duin, R. N. M. (2005). Spatial patterns of temporal change in North Sea sediment quality on different spatial scales. In P. Renard, H. Demougeot-Renard and R. Froidevaux (Eds.), Geostatistics for Environmental Applications: Proceedings of the Fifth European Conference on Geostatistics for Environmental Applications (pp. 367-378): Springer. || Description: PCB138 measurements in sediment at the NCP, which is the Dutch part of the North Sea;;wiki\datasets\r_package_docs\gstat\topics\pcb.md;"Lien non DOI ou signal local; verification manuelle requise."
gstat;sic2004;local_model_signal;;;;;;;;;;;"plot(y~x,sic.train,pch=1,col=""red"", asp=1) | plot(y~x,sic.pred,pch=""?"", asp=1, cex=.8) # Figure 2 | points(y~x, sic.pred, pch=""?"", cex=.8)";;Description: The text below was copied from the original sic2004 event, which is no longer online available. The variable used in the SIC 2004 exercise is natural ambient radioactivity measured in Germany. The data, provided kindly by the German Federal Office for Radiation Protection (BfS), are gamma dose rates reported by means of the national automatic monitoring network (IMIS). In the frame of SIC2004, a rectangular area was used to select 1008 monitoring stations (from a total of around 2000 stations). For these 1008 stations, 11 days of measurements have been randomly selected during the last 12 months and the average daily dose rates calculated for each day. Hence, we ended up having 11 data sets. Prior information (sic.train): 10 data sets of 200 points that are identical for what concerns the locations of the monitoring stations have been prepared. These locations have been randomly selected (see Figure 1). These data sets differ only by their Z values since each set corresponds to 1 day of measurement made during the last 14 months. No information will be provided on the date of measurement. These 10 data sets (10 days of measurements) can be used as prior information to tune the parameters of the mapping algorithms. No other information will be provided about these sets. Participants are free of course to gather more information about the variable in the literature and so on. The 200 monitoring stations above were randomly taken from a larger set of 1008 stations. The remaining 808 monitoring stations have a topology given in sic.pred. Participants to SIC2004 will have to estimate the values of the variable taken at these 808 locations. The SIC2004 data (sic.val, variable dayx): The exercise consists in using 200 measurements made on a 11th day (THE data of the exercise) to estimate the values observed at the remaining 808 locations (hence the question marks as symbols in the maps shown in Figure 3). These measurements will be provided only during two weeks (15th of September until 1st of October 2004) on a web page restricted to the participants. The true values observed at these 808 locations will be released only at the end of the exercise to allow participants to write their manuscripts (sic.test, variables dayx and joker). In addition, a joker data set was released (sic.val, variable joker), which contains an anomaly. The anomaly was generated by a simulation model, and does not represent measured levels.;;wiki\datasets\r_package_docs\gstat\topics\sic2004.md;"Lien non DOI ou signal local; verification manuelle requise."
gstat;tull;local_model_signal;;;;;;;;;;;"Chloride~Date|Station | y~x|Date | # xyplot(Chloride~Date|Station, cl.st) | # xyplot(y~x|Date, cl.st, asp=""iso"", layout=c(16,11)) | points(y~x, cl.st, pch=16)";;References: Werner G. Müller, Collecting Spatial Data, 3rd edition. Springer Verlag, Heidelberg, 2007 || Description: The Südliche Tullnerfeld is a part of the Danube river basin in central Lower Austria and due to its homogeneous aquifer well suited for a model-oriented geostatistical analysis. It contains 36 official water quality measurement stations, which are irregularly spread over the region.;;wiki\datasets\r_package_docs\gstat\topics\tull.md;"Lien non DOI ou signal local; verification manuelle requise."
gstat;vv;local_model_signal;;;;;;;;;;;vv: Precomputed variogram for PM10 in data set air | Precomputed variogram for PM10 in data set air | vv = variogram(PM10~1, r5to10, width=20, cutoff = 200, tlags=0:5);variogram;Description: Precomputed variogram for PM10 in data set air;;wiki\datasets\r_package_docs\gstat\topics\vv.md;"Lien non DOI ou signal local; verification manuelle requise."
gstat;wind;local_model_signal;;;;;;;;;;;"DUB~time | daymeans ~ Jday | coordinates(wind.loc) = ~x+y | plot(DUB~time, wind, type= 'l', ylab = ""windspeed (knots)"", main = ""Dublin"") | plot(daymeans ~ Jday) | lines(lowess(daymeans ~ Jday, f = 0.1))";;References: These data were analyzed in detail in the following article: Haslett, J. and Raftery, A. E. (1989). Space-time Modelling with Long-memory Dependence: Assessing Ireland's Wind Power Resource (with Discussion). Applied Statistics 38, 1-50. and in many later papers on space-time analysis, for example: Tilmann Gneiting, Marc G. Genton, Peter Guttorp: Geostatistical Space-Time Models, Stationarity, Separability and Full symmetry. Ch. 4 in: B. Finkenstaedt, L. Held, V. Isham, Statistical Methods for Spatio-Temporal Systems. || Description: Daily average wind speeds for 1961-1978 at 12 synoptic meteorological stations in the Republic of Ireland (Haslett and raftery 1989). Wind speeds are in knots (1 knot = 0.5418 m/s), at each of the stations in the order given in Fig.4 of Haslett and Raftery (1989, see below);;wiki\datasets\r_package_docs\gstat\topics\wind.md;"Lien non DOI ou signal local; verification manuelle requise."
GWmodel;EWHP;local_model_signal;;;;;;;;;;;Geographically Weighted Regression: The Analysis of Spatially;regression;References: Fotheringham, A.S., Brunsdon, C., and Charlton, M.E. (2002), Geographically Weighted Regression: The Analysis of Spatially Varying Relationships, Chichester: Wiley. || Description: A house price data set for England and Wales from 2001 with 9 hedonic (explanatory) variables.;raw\estimators\Mgwrsar\mgwrsar_1.3.2\mgwrsar\tests\testthat\test-GWmodel.R;wiki\datasets\r_package_docs\GWmodel\topics\EWHP.md;"Lien non DOI ou signal local; verification manuelle requise."
GWmodel;Georgia;local_model_signal;;;;;;;;;;;This data set can also be found in GWR 3 and in spgwr. | Geographically Weighted Regression: The Analysis of Spatially;gwr, regression;References: Fotheringham S, Brunsdon, C, and Charlton, M (2002), Geographically Weighted Regression: The Analysis of Spatially Varying Relationships, Chichester: Wiley. || Description: Census data from the county of Georgia, USA || Details: This data set can also be found in GWR 3 and in spgwr.;raw\estimators\Mgwrsar\mgwrsar_1.3.2\mgwrsar\tests\testthat\test-GWmodel.R;wiki\datasets\r_package_docs\GWmodel\topics\Georgia.md;"Lien non DOI ou signal local; verification manuelle requise."
GWmodel;LondonHP;local_model_signal;;;;;;;;;;;Geographically Weighted Regression: The Analysis of Spatially | Geographically weighted regression with a non-Euclidean distance;regression;References: Fotheringham, A.S., Brunsdon, C., and Charlton, M.E. (2002), Geographically Weighted Regression: The Analysis of Spatially Varying Relationships, Chichester: Wiley. Lu, B, Charlton, M, Harris, P, Fotheringham, AS (2014) Geographically weighted regression with a non-Euclidean distance metric: a case study using hedonic house price data. International Journal of Geographical Information Science 28(4): 660-681 || Description: A house price data set with 18 hedonic variables for London in 2001.;raw\estimators\Mgwrsar\mgwrsar_1.3.2\mgwrsar\tests\testthat\test-GWmodel.R;wiki\datasets\r_package_docs\GWmodel\topics\LondonHP.md;"Lien non DOI ou signal local; verification manuelle requise."
HistData;Arbuthnot;url;;;https://www.math.uni.edu/~campbell/arbuth.html;;;;;;;;males than females was vanishingly small (~ 4.14 x 10^{-25}). He | <https://www.math.uni.edu/~campbell/arbuth.html>;;"Source: Arbuthnot, John (1710). ""An argument for Devine Providence, taken from the constant Regularity observ'd in the Births of both Sexes,"" _Philosophical transactions_, 27, 186-190. Published in 1711. || References: Campbell, R. B., Arbuthnot and the Human Sex Ratio (2001). _Human Biology_, 73:4, 605-610. <https://www.math.uni.edu/~campbell/arbuth.html> Creighton, C. (1965). A History of Epidemics in Britain, 2nd edition, vol. 1 and 2. NY: Barnes and Noble. S. Zabell (1976). Arbuthnot, Heberden, and the _Bills of Mortality_. Technical Report No. 40, Department of Statistics, University of Chicago. See the example by John Russell for the 30DayChartChallenge || Description: John Arbuthnot (1710) used these time series data on the ratios of male to female christenings in London from 1629-1710 to carry out the first known significance test, comparing observed data to a null hypothesis. The data for these 81 years showed that in every year there were more male than female christenings. On the assumption that male and female births were equally likely, he showed that the probability of observing 82 years with more males than females was vanishingly small (~ 4.14 x 10^{-25}). He used this to argue that a nearly constant birth ratio > 1 could be interpreted to show the guiding hand of a devine being. The data set adds variables of deaths from the plague and total mortality obtained by Campbell and from Creighton (1965). || Details: Sandy Zabell (1976) pointed out several errors and inconsistencies in the Arbuthnot data. In particular, the values for 1674 and 1704 are identical, suggesting that the latter were copied erroneously from the former. Jim Oeppen joeppen@health.sdu.dk points out that: ""Arbuthnot's data are annual counts of public baptisms, not births. Birth-baptism delay meant that infant deaths could occur before baptism. As male infants are more likely to die than females, the sex ratio at baptism might be expected to be lower than the 'normal' male- female birth ratio of 105:100. These effects were not constant as there were trends in birth-baptism delay, and in early infant mortality. In addition, the English Civil War and Commonwealth period 1642-1660 is thought to have been a period of both under-registration and lower fertility, but it is not clear whether these had sex-specific effects.""";;wiki\datasets\r_package_docs\HistData\topics\Arbuthnot.md;"Lien non DOI ou signal local; verification manuelle requise."
HistData;Armada;url;;;https://en.wikipedia.org/wiki/List_of_ships_of_the_Spanish_Armada;;;;;;;;;;"Source: de Falguerolles, A. (2008). L'analyse des donnees; before and around. _Journal Electronique d'Histoire des Probabilites et de la Statistique_, *4* (2), Link: https://www.jehps.net/Decembre2008/Falguerolles.pdf || References: Pedro de Paz Salas and Antonio Alvares. La felicisima armada que elrey Don Felipe nuestro Senor mando juntar enel puerto de la ciudad de Lisboa enel Reyno de Portugal. Lisbon, 1588. || Description: The Spanish Armada (Spanish: _Grande y Felicisima Armada_, literally ""Great and Most Fortunate Navy"") was a Spanish fleet of 130 ships that sailed from La Coruna in August 1588. During its preparation, several accounts of its formidable strength were circulated to reassure allied powers of Spain or to intimidate its enemies. One such account was given by Paz Salas et Alvarez (1588). The intent was bring the forces of Spain to invade England, overthrow Queen Elizabeth I, and re-establish Spanish control of the Netherlands. However the Armada was not as fortunate as hoped: it was all destroyed in one week's fighting. de Falguerolles (2008) reports the table given here as ‘Armada’ as an early example of data to which multivariate methods might be applied. || Details: Note that ‘men = soldiers + sailors’, so this variable is redundant in a multivariate analysis. A complete list of the ships of the Spanish Armada, their types, armaments and fate can be found at <https://en.wikipedia.org/wiki/List_of_ships_of_the_Spanish_Armada>. An enterprising data historian might attempt to square the data given there with this table. The fleet of Portugal, under the command of Alonso Pérez de Guzmán, 7th Duke of Medina Sidonia was largely in control of the attempted invasion of England.";;wiki\datasets\r_package_docs\HistData\topics\Armada.md;"Lien non DOI ou signal local; verification manuelle requise."
HistData;Armada;url;;;https://www.jehps.net/Decembre2008/Falguerolles.pdf;;;;;;;;;;"Source: de Falguerolles, A. (2008). L'analyse des donnees; before and around. _Journal Electronique d'Histoire des Probabilites et de la Statistique_, *4* (2), Link: https://www.jehps.net/Decembre2008/Falguerolles.pdf || References: Pedro de Paz Salas and Antonio Alvares. La felicisima armada que elrey Don Felipe nuestro Senor mando juntar enel puerto de la ciudad de Lisboa enel Reyno de Portugal. Lisbon, 1588. || Description: The Spanish Armada (Spanish: _Grande y Felicisima Armada_, literally ""Great and Most Fortunate Navy"") was a Spanish fleet of 130 ships that sailed from La Coruna in August 1588. During its preparation, several accounts of its formidable strength were circulated to reassure allied powers of Spain or to intimidate its enemies. One such account was given by Paz Salas et Alvarez (1588). The intent was bring the forces of Spain to invade England, overthrow Queen Elizabeth I, and re-establish Spanish control of the Netherlands. However the Armada was not as fortunate as hoped: it was all destroyed in one week's fighting. de Falguerolles (2008) reports the table given here as ‘Armada’ as an early example of data to which multivariate methods might be applied. || Details: Note that ‘men = soldiers + sailors’, so this variable is redundant in a multivariate analysis. A complete list of the ships of the Spanish Armada, their types, armaments and fate can be found at <https://en.wikipedia.org/wiki/List_of_ships_of_the_Spanish_Armada>. An enterprising data historian might attempt to square the data given there with this table. The fleet of Portugal, under the command of Alonso Pérez de Guzmán, 7th Duke of Medina Sidonia was largely in control of the attempted invasion of England.";;wiki\datasets\r_package_docs\HistData\topics\Armada.md;"Lien non DOI ou signal local; verification manuelle requise."
HistData;Bowley;local_model_signal;;;;;;;;;;;"geom_smooth(method=""loess"", formula=y~x)";;Source: Bowley, A. L. (1901). _Elements of Statistics_. London: P. S. King and Son, p. 151-154. Digitized from Bowley's graph. || Description: In one of the first statistical textbooks, Arthur Bowley (1901) used these data to illustrate an arithmetic and graphical analysis of time-series data using the total value of British and Irish exports from 1855-1899. He presented a line graph of the time-series data, supplemented by overlaid line graphs of 3-, 5- and 10-year moving averages. His goal was to show that while the initial series showed wide variability, moving averages made the series progressively smoother.;;wiki\datasets\r_package_docs\HistData\topics\Bowley.md;"Lien non DOI ou signal local; verification manuelle requise."
HistData;Breslau;doi;10.1111/j.1467-985x.2010.00684.x;https://doi.org/10.1111/j.1467-985x.2010.00684.x;;yes;journal-article;A New Look at Halley’s Life Table;David R. Bellhouse;2011;Journal of the Royal Statistical Society Series A: Statistics in Society;Oxford University Press (OUP);;;"Source: Bellhouse, D.R. (2011), A new look at Halley's life table. _Journal of the Royal Statistical Society_: Series A, *174*, 823-832. doi:10.1111/j.1467-985X.2010.00684.x <https://doi.org/10.1111/j.1467-985X.2010.00684.x> || References: Halley, E. (1693). An estimate of the degrees of mortality of mankind, drawn from the curious tables of births and funerals in the City of Breslaw; with an attempt to ascertain the price of annuities upon lives. _Phil. Trans._, *17*, 596-610. || Description: Edmond Halley published his Breslau life table in 1693, which was arguably the first in the world based on population data. David Bellhouse (2011) resurrected the original sources of these data, collected by Caspar Neumann in the city of Breslau (now called Wroclaw), and then reconstructed in the 1880s by Jonas Graetzer, the medical officer in Breslau at that time. || Details: The dataset here follows Graetzer, and gives the number of deaths at ages ‘1:100’ recorded in each of the years ‘1687:1691’. Halley's analysis was based on the total over those years. This dataset was kindly provided by David Bellhouse.";;wiki\datasets\r_package_docs\HistData\topics\Breslau.md;
