package;dataset_key;dataset;main_file_or_entry;role;keep;description;source_url;variables;auxiliary_files;local_files;n;k;geometry_type;has_geometry;has_coordinates;coordinate_columns;has_multiple_x;candidate_x_variables;has_y;candidate_y_variables;has_place_name_if_no_geometry;place_name_columns;has_datetime;datetime_columns;inventory_status;download_status;theme
libpysal;Grid100;Grid100;Grid100;main_dataset_catalog_entry;yes; Grid with simulated variables;;POLYID, AREA, PERIMETER, geometry;;data\downloads\software\python_datasets\csv\libpysal__Grid100.csv, data\downloads\software\python_datasets\geojson\libpysal__Grid100.geojson;100;4;;No;No;;Yes;AREA, PERIMETER;Yes;POLYID;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;Groceries;Groceries;Groceries;main_dataset_catalog_entry;yes; 2015 Chicago supermarkets;;OBJECTID, NAME, SHAPE_AREA, SHAPE_LEN, AreaCity, geometry;;data\downloads\software\python_datasets\csv\libpysal__Groceries.csv, data\downloads\software\python_datasets\geojson\libpysal__Groceries.geojson;1;6;;No;No;;Yes;SHAPE_AREA, SHAPE_LEN;Yes;OBJECTID;Yes;NAME, AreaCity;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;Guerry;Guerry;Guerry;main_dataset_catalog_entry;yes; Moral statistics of France (Guerry, 1833);;dept, Region, Dprtmnt, Crm_prs, Crm_prp, Litercy, Donatns, Infants, Suicids, MainCty, Wealth, Commerc, Clergy, Crm_prn, Infntcd, Dntn_cl, Lottery, Desertn, Instrct, Prsttts, Distanc, Area, Pop1831, geometry;;data\downloads\software\python_datasets\csv\libpysal__Guerry.csv, data\downloads\software\python_datasets\geojson\libpysal__Guerry.geojson;85;24;;No;No;;Yes;dept, Dprtmnt, Crm_prs, Crm_prp, Litercy, Donatns, Infants, Suicids, MainCty, Wealth, Commerc, Clergy, Crm_prn, Infntcd, Dntn_cl, Lottery, Desertn, Instrct, Prsttts, Distanc, Area;Yes;Pop1831;Yes;Region;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;Health Indicators;Health Indicators;Health Indicators;main_dataset_catalog_entry;yes; Chicago Health Indicators (2005-11);;area_num, shape_area, shape_len, comm_area, BirthRate, Gener_Rate, LowBi_ight, Prena_ster, Prete_rths, TeenB_Rate, Assau_cide, Breas_ales, Cance_ites, Color_ncer, Diabe_ated, Firea_ated, Infan_Rate, LungCancer, Prost_ales, Strok_ease, Child_ning, Chil_ing_1, Gonor_ales, Gono_les_1, Tuber_osis, Below_evel, Crowd_sing, Dependency, NoHig_loma, PerCa_come, Unemp_ment, geometry;;data\downloads\software\python_datasets\csv\libpysal__Health_Indicators.csv, data\downloads\software\python_datasets\geojson\libpysal__Health_Indicators.geojson;77;32;;No;No;;Yes;area_num, shape_area, shape_len, comm_area, LowBi_ight, Prena_ster, Prete_rths, Assau_cide, Breas_ales, Cance_ites, Color_ncer, Diabe_ated, Firea_ated, LungCancer, Prost_ales, Strok_ease, Child_ning, Chil_ing_1, Gonor_ales, Gono_les_1, Tuber_osis, Below_evel, Crowd_sing, Dependency, NoHig_loma, PerCa_come, Unemp_ment;Yes;BirthRate, Gener_Rate, TeenB_Rate, Infan_Rate;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;sante / epidemiologie
libpysal;Health+;Health+;Health+;main_dataset_catalog_entry;yes; 2000 Health, Income + Diversity;;cartodb_id, countyfp, statefp, statename, countyname, countyfips, tractname, ratio, statemhir, tractmhir, cty_pop200, cz, cz_name, cz_pop2000, state_id, le_agg_q1, le_raceadj, le_agg_q2, le_racea_1, le_agg_q3, le_racea_2, le_agg_q4, le_racea_3, le_agg_q11, le_racea_4, le_agg_q21, le_racea_5, le_agg_q31, le_racea_6, le_agg_q41, le_racea_7, sd_le_agg, sd_le_race, sd_le_agg1, sd_le_ra_1, sd_le_ag_1, sd_le_ra_2, sd_le_ag_2, sd_le_ra_3, sd_le_ag_3, sd_le_ra_4, sd_le_ag_4, sd_le_ra_5, sd_le_ag_5, sd_le_ra_6, sd_le_ag_6, sd_le_ra_7, count_q1_F, count_q2_F, count_q3_F, count_q4_F, count_q1_M, count_q2_M, count_q3_M, count_q4_M, Diversity, BlackorA, AmericanI, Asianalon, NativeHaw, TwoorMor, Hispanico, Whitealon, county, geometry;;data\downloads\software\python_datasets\csv\libpysal__Health.csv, data\downloads\software\python_datasets\geojson\libpysal__Health.geojson;3984;65;;Yes;Yes;Asianalon, Whitealon;Yes;ratio, cz, le_agg_q1, le_raceadj, le_agg_q2, le_racea_1, le_agg_q3, le_racea_2, le_agg_q4, le_racea_3, le_agg_q11, le_racea_4, le_agg_q21, le_racea_5, le_agg_q31, le_racea_6, le_agg_q41, le_racea_7, sd_le_agg, sd_le_race, sd_le_agg1, sd_le_ra_1, sd_le_ag_1, sd_le_ra_2, sd_le_ag_2, sd_le_ra_3, sd_le_ag_3, sd_le_ra_4, sd_le_ag_4, sd_le_ra_5, sd_le_ag_5, sd_le_ra_6, sd_le_ag_6, sd_le_ra_7, Diversity, BlackorA, AmericanI, NativeHaw, TwoorMor, Hispanico;Yes;cty_pop200, cz_pop2000, count_q1_F, count_q2_F, count_q3_F, count_q4_F, count_q1_M, count_q2_M, count_q3_M, count_q4_M;No;cartodb_id, countyfp, statefp, statename, countyname, countyfips, tractname, statemhir, tractmhir, cz_name, state_id, county;No;;listed_from_libpysal_examples;extracted_csv_geojson;sante / epidemiologie
libpysal;Hickory1;Hickory1;Hickory1;main_dataset_catalog_entry;yes; 2000 Census Tract Data for Hickory, NC MSA and counties;;FIPS, msa, tot_pop, pop_16, pop_65, white, black, asian, hisp, multi_ra, males, females, male1664, fem1664, empl16, emp_away, emp_home, emp_29, emp_30, emp16_2, emp_male, emp_fem, occ_man, occ_off1, occ_info, hh_inc, pov_pop, pov_tot, hsg_val, polyid, geometry;;data\downloads\software\python_datasets\csv\libpysal__Hickory1.csv, data\downloads\software\python_datasets\geojson\libpysal__Hickory1.geojson;68;31;;No;No;;Yes;msa, white, black, asian, hisp, multi_ra, males, females, male1664, fem1664, empl16, emp_away, emp_home, emp_29, emp_30, emp16_2, emp_male, emp_fem, occ_man, occ_off1, occ_info, hh_inc, pov_tot, hsg_val, polyid;Yes;tot_pop, pop_16, pop_65, pov_pop;Yes;FIPS;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;Hickory2;Hickory2;Hickory2;main_dataset_catalog_entry;yes; 1998 and 2001 Zip Code Business Patterns (Census Bureau) for Hickory, NC MSA;;ZIP, PO_NAME, STATE, POP2001, MSA, EST98, EMP98, PAY98, EST01, EMP01, PAY01, CBSA_CODE, MAN98, MAN98_12, MAN98_39, MAN01, MAN01_12, MAN01_39, MAN98US, MAN98US12, MAN98US39, MAN01US, MANUS01_12, MANUS01_39, OFF98, OFF98_12, OFF98_39, OFF01, OFF01_12, OFF01_39, OFF98US, OFF98US12, OFF98US39, OFF01US, OFFUS01_12, OFFUS01_39, INFO98, INFO98_12, INFO98_39, INFO01, INFO01_12, INFO01_39, INFO98US, INFO98US12, INFO98US39, INFO01US, INFOUS01_1, INFOUS01_3, INDEX, NUMSEC, PCTNGE, PCTIME, PCTCSE, PCTGRO, ID, geometry;;data\downloads\software\python_datasets\csv\libpysal__Hickory2.csv, data\downloads\software\python_datasets\geojson\libpysal__Hickory2.geojson;29;56;;No;No;;Yes;MSA, EST98, EMP98, PAY98, EST01, EMP01, PAY01, MAN98, MAN98_12, MAN98_39, MAN01, MAN01_12, MAN01_39, MAN98US, MAN98US12, MAN98US39, MAN01US, MANUS01_12, MANUS01_39, OFF98, OFF98_12, OFF98_39, OFF01, OFF01_12, OFF01_39, OFF98US, OFF98US12, OFF98US39, OFF01US, OFFUS01_12, OFFUS01_39, INFO98, INFO98_12, INFO98_39, INFO01, INFO01_12, INFO01_39, INFO98US, INFO98US12, INFO98US39, INFO01US, INFOUS01_1, INFOUS01_3, INDEX, NUMSEC, PCTNGE, PCTCSE, PCTGRO;Yes;POP2001;Yes;ZIP, PO_NAME, STATE, CBSA_CODE, ID;Yes;PCTIME;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;Home Sales;Home Sales;Home Sales;main_dataset_catalog_entry;yes; 2014-15 Home Sales in King County, WA;;id, date, price, bedrooms, bathrooms, sqft_liv, sqft_lot, floors, waterfront, view, condition, grade, sqft_above, sqft_basmt, yr_built, yr_renov, zipcode, lat, long, sqft_liv15, sqft_lot15, geometry;;data\downloads\software\python_datasets\csv\libpysal__Home_Sales.csv, data\downloads\software\python_datasets\geojson\libpysal__Home_Sales.geojson;21613;22;;Yes;Yes;lat, long;Yes;bedrooms, bathrooms, sqft_liv, sqft_lot, floors, waterfront, view, condition, grade, sqft_above, sqft_basmt, yr_built, yr_renov, sqft_liv15, sqft_lot15;Yes;price;No;id, zipcode;Yes;date;listed_from_libpysal_examples;extracted_csv_geojson;housing / immobilier
libpysal;Houston;Houston;Houston;main_dataset_catalog_entry;yes; Houston, TX region homicide counts and rates;;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, STFIPS, COFIPS, FIPSNO, HR8187, HR8791, HR9195, HC8187, HC8791, HC9195, PO8187, PO8791, PO9195, PE77, PE82, PE87, RDAC80, RDAC85, RDAC90, geometry;;data\downloads\software\python_datasets\csv\libpysal__Houston.csv, data\downloads\software\python_datasets\geojson\libpysal__Houston.geojson;52;24;;No;No;;Yes;HR8791, HR9195, HC8187, HC8791, HC9195, PO8187, PO8791, PO9195, PE77, PE82, PE87, RDAC80, RDAC85, RDAC90;Yes;HR8187;Yes;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, STFIPS, COFIPS, FIPSNO;No;;listed_from_libpysal_examples;extracted_csv_geojson;crime / securite
libpysal;Juvenile;Juvenile;Juvenile;main_dataset_catalog_entry;yes; Cardiff juvenile delinquent residences;;ID, X, Y, geometry;;data\downloads\software\python_datasets\csv\libpysal__Juvenile.csv, data\downloads\software\python_datasets\geojson\libpysal__Juvenile.geojson;168;4;;Yes;Yes;X, Y;No;;No;;No;ID;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;Lansing1;Lansing1;Lansing1;main_dataset_catalog_entry;yes; 2000 Census Tract Data for Lansing, MI MSA and counties;;FIPS, MSA, TOT_POP, POP_16, POP_65, WHITE, BLACK, ASIAN, HISP, MUTLI_RA, MALES, FEMALES, MALE1664, FEM1664, EMPL16, EMP_AWAY, EMP_HOME, EMP_29, EMP_30, EMP16_2, EMP_MALE, EMP_FEM, OCC_MAN, OCC_OFF1, OCC_INFO, HH_INC, POV_POP, POV_TOT, HSG_VAL, POLYID, geometry;;data\downloads\software\python_datasets\csv\libpysal__Lansing1.csv, data\downloads\software\python_datasets\geojson\libpysal__Lansing1.geojson;117;31;;No;No;;Yes;MSA, WHITE, BLACK, ASIAN, HISP, MUTLI_RA, MALES, FEMALES, MALE1664, FEM1664, EMPL16, EMP_AWAY, EMP_HOME, EMP_29, EMP_30, EMP16_2, EMP_MALE, EMP_FEM, OCC_MAN, OCC_OFF1, OCC_INFO, HH_INC, POV_TOT, HSG_VAL, POLYID;Yes;TOT_POP, POP_16, POP_65, POV_POP;Yes;FIPS;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;Lansing2;Lansing2;Lansing2;main_dataset_catalog_entry;yes; 1998 and 2001 Zip Code Business Patterns (Census Bureau) for Lansing, MI MSA;;ZIP, PO_NAME, STATE, POP2001, MSA, EST98, EMP98, PAY98, EST01, EMP01, PAY01, CBSA_CODE, MAN98, MAN98_12, MAN98_39, MAN01, MAN01_12, MAN01_39, MAN98US, MAN98US12, MAN98US39, MAN01US, MANUS01_12, MANUS01_39, OFF98, OFF98_12, OFF98_39, OFF01, OFF01_12, OFF01_39, OFF98US, OFF98US12, OFF98US39, OFF01US, OFFUS01_12, OFFUS01_39, INFO98, INFO98_12, INFO98_39, INFO01, INFO01_12, INFO01_39, INFO98US, INFO98US12, INFO98US39, INFO01US, INFOUS01_1, INFOUS01_3, INDEX, NUMSEC, PCTNGE, PCTIME, PCTCSE, PCTGRO, ID, geometry;;data\downloads\software\python_datasets\csv\libpysal__Lansing2.csv, data\downloads\software\python_datasets\geojson\libpysal__Lansing2.geojson;46;56;;No;No;;Yes;MSA, EST98, EMP98, PAY98, EST01, EMP01, PAY01, MAN98, MAN98_12, MAN98_39, MAN01, MAN01_12, MAN01_39, MAN98US, MAN98US12, MAN98US39, MAN01US, MANUS01_12, MANUS01_39, OFF98, OFF98_12, OFF98_39, OFF01, OFF01_12, OFF01_39, OFF98US, OFF98US12, OFF98US39, OFF01US, OFFUS01_12, OFFUS01_39, INFO98, INFO98_12, INFO98_39, INFO01, INFO01_12, INFO01_39, INFO98US, INFO98US12, INFO98US39, INFO01US, INFOUS01_1, INFOUS01_3, INDEX, NUMSEC, PCTNGE, PCTCSE, PCTGRO;Yes;POP2001;Yes;ZIP, PO_NAME, STATE, CBSA_CODE, ID;Yes;PCTIME;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;Laozone;Laozone;Laozone;main_dataset_catalog_entry;yes; Ozone measures at monitoring stations in Los Angeles basin;;STATION, MAXDAY, AV8TOP, MONITOR, LAT, LON, X_COORD, Y_COORD, geometry;;data\downloads\software\python_datasets\csv\libpysal__Laozone.csv, data\downloads\software\python_datasets\geojson\libpysal__Laozone.geojson;32;9;;Yes;Yes;LAT, LON, X_COORD, Y_COORD;Yes;AV8TOP, MONITOR;Yes;STATION;No;;Yes;MAXDAY;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;LasRosas;LasRosas;LasRosas;main_dataset_catalog_entry;yes; Corn yield, fertilizer and field data for precision agriculture, Argentina, 1999;;TOP2, TOP3, TOP4, NXTOP2, NXTOP3, NXTOP4, N2XTOP2, N2XTOP3, N2XTOP4, LONGITUDE, LATITUDE, OBS, YIELD, N, N2, TOPO, BV, BV2, NXBV, BVXT2, BVXT3, BVXT4, BV2XT2, BV2XT3, BV2XT4, SAT, SAT2, NXSAT, SATXT2, SATXT3, SATXT4, SAT2XT2, SAT2XT3, SAT2XT4, geometry;;data\downloads\software\python_datasets\csv\libpysal__LasRosas.csv, data\downloads\software\python_datasets\geojson\libpysal__LasRosas.geojson;1738;35;;Yes;Yes;LONGITUDE, LATITUDE;Yes;TOP2, TOP3, TOP4, NXTOP2, NXTOP3, NXTOP4, N2XTOP2, N2XTOP3, N2XTOP4, OBS, N, N2, TOPO, BV, BV2, NXBV, BVXT2, BVXT3, BVXT4, BV2XT2, BV2XT3, BV2XT4, SAT, SAT2, NXSAT, SATXT2, SATXT3, SATXT4, SAT2XT2, SAT2XT3, SAT2XT4;Yes;YIELD;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;Line;Line;Line;main_dataset_catalog_entry;yes;Line Shapefile;;Name, IValue, FValue, geometry;;data\downloads\software\python_datasets\csv\libpysal__Line.csv, data\downloads\software\python_datasets\geojson\libpysal__Line.geojson;4;4;;No;No;;No;;Yes;IValue, FValue;Yes;Name;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;Liquor Stores;Liquor Stores;Liquor Stores;main_dataset_catalog_entry;yes; 2015 Chicago Liquor Stores;;OBJECTID, NAME, SHAPE_AREA, SHAPE_LEN, AreaCity, geometry;;data\downloads\software\python_datasets\csv\libpysal__Liquor_Stores.csv, data\downloads\software\python_datasets\geojson\libpysal__Liquor_Stores.geojson;1;6;;No;No;;Yes;SHAPE_AREA, SHAPE_LEN;Yes;OBJECTID;Yes;NAME, AreaCity;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;Malaria;Malaria;Malaria;main_dataset_catalog_entry;yes; Malaria incidence and population (1973, 95, 93 censuses and projections until 2005)      ;;ADM1, ADM0, CODDEPT, TP1973, UP1973, RP1973, TP1985, UP1985, RP1985, TP1993, UP1993, RP1993, MALARI98, TP1995, UP1995, RP1995, TP1996, UP1996, RP1996, TP1997, UP1997, RP1997, TP1998, UP1998, RP1998, TP1999, UP1999, RP1999, TP2000, UP2000, RP2000, TP2001, UP2001, RP2001, TP2002, UP2002, RP2002, TP2003, UP2003, RP2003, TP2004, UP2004, RP2004, TP2005, UP2005, RP2005, geometry;;data\downloads\software\python_datasets\csv\libpysal__Malaria.csv, data\downloads\software\python_datasets\geojson\libpysal__Malaria.geojson;33;47;;No;No;;Yes;ADM0, CODDEPT, TP1973, UP1973, RP1973, TP1985, UP1985, RP1985, TP1993, UP1993, RP1993, MALARI98, TP1995, UP1995, RP1995, TP1996, UP1996, RP1996, TP1997, UP1997, RP1997, TP1998, UP1998, RP1998, TP1999, UP1999, RP1999, TP2000, UP2000, RP2000, TP2001, UP2001, RP2001, TP2002, UP2002, RP2002, TP2003, UP2003, RP2003, TP2004, UP2004, RP2004, TP2005, UP2005, RP2005;Yes;ADM1;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;sante / epidemiologie
libpysal;Milwaukee1;Milwaukee1;Milwaukee1;main_dataset_catalog_entry;yes; 2000 Census Tract Data for Milwaukee, WI MSA;;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, AREA, POP2000, POP2001, POP00_SQMI, WHITE, BLACK, AMERI_ES, ASIAN, HAWN_PI, OTHER, MULT_RACE, HISPANIC, MALES, FEMALES, AGE_UNDER5, AGE_5_17, AGE_18_21, AGE_22_29, AGE_30_39, AGE_40_49, AGE_50_64, AGE_65_UP, MED_AGE, MED_AGE_M, MED_AGE_F, HOUSEHOLDS, AVE_HH_SZ, HSEHLD_1_M, HSEHLD_1_F, MARHH_CHD, MARHH_NO_C, MHH_CHILD, FHH_CHILD, FAMILIES, AVE_FAM_SZ, HSE_UNITS, VACANT, OWNER_OCC, RENTER_OCC, NO_FARMS97, AVG_SIZE97, CROP_ACR97, AVG_SALE97, geometry;;data\downloads\software\python_datasets\csv\libpysal__Milwaukee1.csv, data\downloads\software\python_datasets\geojson\libpysal__Milwaukee1.geojson;3;49;;No;No;;Yes;AREA, WHITE, BLACK, AMERI_ES, ASIAN, HAWN_PI, OTHER, MULT_RACE, HISPANIC, MALES, FEMALES, AGE_UNDER5, AGE_5_17, AGE_18_21, AGE_22_29, AGE_30_39, AGE_40_49, AGE_50_64, AGE_65_UP, MED_AGE, MED_AGE_M, MED_AGE_F, HOUSEHOLDS, AVE_HH_SZ, HSEHLD_1_M, HSEHLD_1_F, MARHH_CHD, MARHH_NO_C, MHH_CHILD, FHH_CHILD, FAMILIES, AVE_FAM_SZ, HSE_UNITS, VACANT, OWNER_OCC, NO_FARMS97, AVG_SIZE97, CROP_ACR97, AVG_SALE97;Yes;POP2000, POP2001, POP00_SQMI, RENTER_OCC;Yes;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS;No;;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;Milwaukee2;Milwaukee2;Milwaukee2;main_dataset_catalog_entry;yes; 1998 and 2001 Zip Code Business Patterns (Census Bureau) for Milwaukee, WI MSA;;ZIP, PO_NAME, STATE, POP2001, MSA, EST98, EMP98, PAY98, EST01, EMP01, PAY01, CBSA_CODE, MAN98, MAN98_12, MAN98_39, MAN01, MAN01_12, MAN01_39, MAN98US, MAN98US12, MAN98US39, MAN01US, MANUS01_12, MANUS01_39, OFF98, OFF98_12, OFF98_39, OFF01, OFF01_12, OFF01_39, OFF98US, OFF98US12, OFF98US39, OFF01US, OFFUS01_12, OFFUS01_39, INFO98, INFO98_12, INFO98_39, INFO01, INFO01_12, INFO01_39, INFO98US, INFO98US12, INFO98US39, INFO01US, INFOUS01_1, INFOUS01_3, INDEX, NUMSEC, PCTNGE, PCTIME, PCTCSE, PCTGRO, ID, geometry;;data\downloads\software\python_datasets\csv\libpysal__Milwaukee2.csv, data\downloads\software\python_datasets\geojson\libpysal__Milwaukee2.geojson;83;56;;No;No;;Yes;MSA, EST98, EMP98, PAY98, EST01, EMP01, PAY01, MAN98, MAN98_12, MAN98_39, MAN01, MAN01_12, MAN01_39, MAN98US, MAN98US12, MAN98US39, MAN01US, MANUS01_12, MANUS01_39, OFF98, OFF98_12, OFF98_39, OFF01, OFF01_12, OFF01_39, OFF98US, OFF98US12, OFF98US39, OFF01US, OFFUS01_12, OFFUS01_39, INFO98, INFO98_12, INFO98_39, INFO01, INFO01_12, INFO01_39, INFO98US, INFO98US12, INFO98US39, INFO01US, INFOUS01_1, INFOUS01_3, INDEX, NUMSEC, PCTNGE, PCTCSE, PCTGRO;Yes;POP2001;Yes;ZIP, PO_NAME, STATE, CBSA_CODE, ID;Yes;PCTIME;listed_from_libpysal_examples;extracted_csv_geojson;socio-economie / demographie
libpysal;NCOVR;NCOVR;NCOVR;main_dataset_catalog_entry;yes; US county homicides 1960-1990;;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, STFIPS, COFIPS, FIPSNO, SOUTH, HR60, HR70, HR80, HR90, HC60, HC70, HC80, HC90, PO60, PO70, PO80, PO90, RD60, RD70, RD80, RD90, PS60, PS70, PS80, PS90, UE60, UE70, UE80, UE90, DV60, DV70, DV80, DV90, MA60, MA70, MA80, MA90, POL60, POL70, POL80, POL90, DNL60, DNL70, DNL80, DNL90, MFIL59, MFIL69, MFIL79, MFIL89, FP59, FP69, FP79, FP89, BLK60, BLK70, BLK80, BLK90, GI59, GI69, GI79, GI89, FH60, FH70, FH80, FH90, geometry;;data\downloads\software\python_datasets\csv\libpysal__NCOVR.csv, data\downloads\software\python_datasets\geojson\libpysal__NCOVR.geojson;3085;70;;No;No;;Yes;HR60, HR70, HR80, HR90, HC60, HC70, HC80, HC90, PO60, PO70, PO80, PO90, RD60, RD70, RD80, RD90, PS60, PS70, PS80, PS90, UE60, UE70, UE80, UE90, DV60, DV70, DV80, DV90, MA60, MA70, MA80, MA90, POL60, POL70, POL80, POL90, DNL60, DNL70, DNL80, DNL90, MFIL59, MFIL69, MFIL79, MFIL89, FP59, FP69, FP79, FP89, BLK60, BLK70, BLK80, BLK90, GI59, GI69, GI79, GI89, FH60, FH70, FH80, FH90;Yes;SOUTH;Yes;NAME, STATE_NAME, STATE_FIPS, CNTY_FIPS, FIPS, STFIPS, COFIPS, FIPSNO;No;;listed_from_libpysal_examples;extracted_csv_geojson;crime / securite
libpysal;NDVI;NDVI;NDVI;main_dataset_catalog_entry;yes; Normalized Difference Vegetation Index grid;;POLYID, AREA, PERIMETER, geometry;;data\downloads\software\python_datasets\csv\libpysal__NDVI.csv, data\downloads\software\python_datasets\geojson\libpysal__NDVI.geojson;49;4;;No;No;;Yes;AREA, PERIMETER;Yes;POLYID;No;;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;NYC;NYC;NYC;main_dataset_catalog_entry;yes; Demographic and housing data for New York City subboroughs, 2002-09;;bor_subb, name, code, subborough, forhis06, forhis07, forhis08, forhis09, forwh06, forwh07, forwh08, forwh09, hhsiz1990, hhsiz00, hhsiz02, hhsiz05, hhsiz08, kids2000, kids2005, kids2006, kids2007, kids2008, kids2009, rent2002, rent2005, rent2008, rentpct02, rentpct05, rentpct08, pubast90, pubast00, yrhom02, yrhom05, yrhom08, geometry;;data\downloads\software\python_datasets\csv\libpysal__NYC.csv, data\downloads\software\python_datasets\geojson\libpysal__NYC.geojson;55;35;;No;No;;Yes;bor_subb, subborough, forhis06, forhis07, forhis08, forhis09, forwh06, forwh07, forwh08, forwh09, hhsiz1990, hhsiz00, hhsiz02, hhsiz05, hhsiz08, kids2000, kids2005, kids2006, kids2007, kids2008, kids2009, pubast90, pubast00, yrhom02, yrhom05, yrhom08;Yes;rent2002, rent2005, rent2008, rentpct02, rentpct05, rentpct08;Yes;name, code;No;;listed_from_libpysal_examples;extracted_csv_geojson;housing / immobilier
libpysal;NYC Earnings;NYC Earnings;NYC Earnings;main_dataset_catalog_entry;yes; Block-level Earnings in NYC (2002-14);;STATEFP10, COUNTYFP10, TRACTCE10, BLOCKCE10, GEOID10, NAME10, MTFCC10, UR10, UACE10, UATYP10, FUNCSTAT10, ALAND10, AWATER10, INTPTLAT10, INTPTLON10, GISJOIN, Shape_area, Shape_len, C000_02, CE01_02, CE02_02, CE03_02, C000_03, CE01_03, CE02_03, CE03_03, C000_04, CE01_04, CE02_04, CE03_04, C000_05, CE01_05, CE02_05, CE03_05, C000_06, CE01_06, CE02_06, CE03_06, C000_07, CE01_07, CE02_07, CE03_07, C000_08, CE01_08, CE02_08, CE03_08, C000_09, CE01_09, CE02_09, CE03_09, C000_10, CE01_10, CE02_10, CE03_10, C000_11, CE01_11, CE02_11, CE03_11, C000_12, CE01_12, CE02_12, CE03_12, C000_13, CE01_13, CE02_13, CE03_13, C000_14, CE01_14, CE02_14, CE03_14, geometry;;data\downloads\software\python_datasets\csv\libpysal__NYC_Earnings.csv, data\downloads\software\python_datasets\geojson\libpysal__NYC_Earnings.geojson;108487;71;;Yes;Yes;INTPTLAT10, INTPTLON10;Yes;MTFCC10, UR10, UACE10, UATYP10, FUNCSTAT10, ALAND10, AWATER10, GISJOIN, Shape_area, Shape_len, C000_02, CE01_02, CE02_02, CE03_02, C000_03, CE01_03, CE02_03, CE03_03, C000_04, CE01_04, CE02_04, CE03_04, C000_05, CE01_05, CE02_05, CE03_05, C000_06, CE01_06, CE02_06, CE03_06, C000_07, CE01_07, CE02_07, CE03_07, C000_08, CE01_08, CE02_08, CE03_08, C000_09, CE01_09, CE02_09, CE03_09, C000_10, CE01_10, CE02_10, CE03_10, C000_11, CE01_11, CE02_11, CE03_11, C000_12, CE01_12, CE02_12, CE03_12, C000_13, CE01_13, CE02_13, CE03_13, C000_14, CE01_14, CE02_14, CE03_14;Yes;BLOCKCE10;No;STATEFP10, COUNTYFP10, TRACTCE10, GEOID10, NAME10;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
libpysal;NYC Education;NYC Education;NYC Education;main_dataset_catalog_entry;yes; NYC Education (2000);;POLY_ID, YOUTH_DROP, PER_MNRTY, HS_DROP, COL_DEGREE, PER_ASIAN, PER_WHITE, PER_BLACK, CTLabel, BoroCode, BoroName, CT2000, BoroCT2000, NTACode, NTANAme, PUMA, Shape_Leng, Shape_Area, NP_CT, mean_inc, pop1619, dropout, enrollhs, PER_PRV_SC, PER_PUB_SC, over3, notenroll, over3enr, pubsch, pub_pk, pub_k8, pub_hs, pub_col, privsch, priv_pk, priv_k8, priv_hs, priv_col, over25, subhs, hs, somecol, college, master, prof, phd, white, black, asian, sub18, GENDER_PAR, male, female, SCHOOL_CT, popdens, population, geometry;;data\downloads\software\python_datasets\csv\libpysal__NYC_Education.csv, data\downloads\software\python_datasets\geojson\libpysal__NYC_Education.geojson;2216;57;;Yes;Yes;population;Yes;YOUTH_DROP, PER_MNRTY, HS_DROP, COL_DEGREE, PER_ASIAN, PER_WHITE, PER_BLACK, CTLabel, CT2000, BoroCT2000, PUMA, Shape_Leng, Shape_Area, NP_CT, mean_inc, dropout, enrollhs, PER_PRV_SC, PER_PUB_SC, over3, notenroll, over3enr, pubsch, pub_pk, pub_k8, pub_hs, pub_col, privsch, priv_pk, priv_k8, priv_hs, priv_col, over25, subhs, hs, somecol, college, master, prof, phd, white, black, asian, sub18, GENDER_PAR, male, female, SCHOOL_CT;Yes;pop1619, popdens;No;POLY_ID, BoroCode, BoroName, NTACode, NTANAme;No;;listed_from_libpysal_examples;extracted_csv_geojson;a qualifier manuellement
